alloc,,robots,,permut,,attr,,time  (maxSucc value=prob. of failing times 100)
1,,[r2, r3, r1],,[1970022937, 186, 1935706587],,{maxSucc=70.23718677793507, minTravel=800.0},,15741
44,,[r2, r3, r1],,[1670278466, 514, 764467927],,{maxSucc=63.13594684026588, minTravel=780.0},,5733270
44,,[r2, r3, r1],,[1703466718, 140, 234163986],,{maxSucc=63.135946840265866, minTravel=738.0},,5748882
44,,[r2, r3, r1],,[1715783496, 115, 833935295],,{maxSucc=63.135946840265866, minTravel=830.0},,5756811
44,,[r2, r3, r1],,[1998892240, 151, 230272580],,{maxSucc=63.13594684026588, minTravel=852.0},,5759443
44,,[r2, r3, r1],,[740709917, 219, 1888504182],,{maxSucc=63.135946840265866, minTravel=834.0},,5772784
44,,[r2, r3, r1],,[1517040168, 35, 473470040],,{maxSucc=63.135946840265866, minTravel=783.0},,5775517
44,,[r2, r3, r1],,[1249158869, 338, 1809999882],,{maxSucc=63.13594684026585, minTravel=762.0},,5780738
44,,[r2, r3, r1],,[384329020, 28, 641399662],,{maxSucc=63.135946840265866, minTravel=768.0},,5788572
44,,[r2, r3, r1],,[1407844394, 67, 383514660],,{maxSucc=63.135946840265866, minTravel=745.0},,5793829
44,,[r2, r3, r1],,[2000928938, 641, 696809818],,{maxSucc=63.135946840265866, minTravel=790.0},,5801445
44,,[r2, r3, r1],,[766622656, 707, 1194026552],,{maxSucc=63.13594684026588, minTravel=849.0},,5804009
44,,[r2, r3, r1],,[548277003, 230, 1035015061],,{maxSucc=63.135946840265866, minTravel=732.0},,5806648
44,,[r2, r3, r1],,[1875139498, 381, 82636727],,{maxSucc=63.135946840265866, minTravel=743.0},,5814294
44,,[r2, r3, r1],,[1497372094, 184, 268835212],,{maxSucc=63.135946840265866, minTravel=750.0},,5816835
45,,[r2, r3, r1],,[1238386298, 230, 538515244],,{maxSucc=63.135946840265866, minTravel=704.0},,5822012
45,,[r2, r3, r1],,[1859294779, 575, 1080705633],,{maxSucc=63.135946840265866, minTravel=805.0},,5832282
45,,[r2, r3, r1],,[1202573313, 152, 1803124952],,{maxSucc=63.135946840265866, minTravel=840.0},,5849910
45,,[r2, r3, r1],,[180931340, 378, 828566223],,{maxSucc=63.135946840265866, minTravel=793.0},,5857395
45,,[r2, r3, r1],,[672604390, 538, 1563401979],,{maxSucc=63.135946840265866, minTravel=707.0},,5867533
45,,[r2, r3, r1],,[175637931, 619, 1372377058],,{maxSucc=63.135946840265866, minTravel=748.0},,5870073
45,,[r2, r3, r1],,[1334317431, 666, 1000215071],,{maxSucc=63.135946840265866, minTravel=748.0},,5872616
45,,[r2, r3, r1],,[1155601355, 574, 1723027173],,{maxSucc=63.135946840265866, minTravel=738.0},,5882972
45,,[r2, r3, r1],,[1760226416, 704, 609138577],,{maxSucc=63.13594684026588, minTravel=809.0},,5890646
45,,[r2, r3, r1],,[1217937662, 709, 1898068458],,{maxSucc=63.135946840265866, minTravel=788.0},,5895718
45,,[r2, r3, r1],,[517814841, 671, 597023590],,{maxSucc=63.135946840265866, minTravel=770.0},,5898377
45,,[r2, r3, r1],,[472914001, 236, 1487941670],,{maxSucc=63.13594684026588, minTravel=819.0},,5908728
45,,[r2, r3, r1],,[907323591, 578, 982345382],,{maxSucc=63.13594684026585, minTravel=731.0},,5911204
45,,[r2, r3, r1],,[85395908, 519, 1596668336],,{maxSucc=63.13594684026585, minTravel=746.0},,5918709
45,,[r2, r3, r1],,[267030436, 709, 1373627835],,{maxSucc=63.13594684026588, minTravel=728.0},,5921249
45,,[r2, r3, r1],,[550921054, 251, 95188737],,{maxSucc=63.135946840265866, minTravel=784.0},,5926129
45,,[r2, r3, r1],,[1408110585, 600, 325272553],,{maxSucc=63.135946840265866, minTravel=847.0},,5931250
45,,[r2, r3, r1],,[1056373825, 590, 1863787669],,{maxSucc=63.135946840265866, minTravel=822.0},,5933851
45,,[r2, r3, r1],,[1011388640, 501, 595720275],,{maxSucc=63.13594684026585, minTravel=741.0},,5941615
46,,[r2, r3, r1],,[283135537, 272, 1837500315],,{maxSucc=63.135946840265866, minTravel=757.0},,5949312
46,,[r2, r3, r1],,[984677321, 347, 1314152833],,{maxSucc=63.13594684026588, minTravel=770.0},,5951913
46,,[r2, r3, r1],,[1330003861, 569, 378987259],,{maxSucc=63.135946840265866, minTravel=794.0},,5959650
46,,[r2, r3, r1],,[927459966, 511, 315140477],,{maxSucc=63.135946840265866, minTravel=650.0},,5967545
46,,[r2, r3, r1],,[150812847, 498, 963834139],,{maxSucc=63.13594684026585, minTravel=713.0},,5983921
46,,[r2, r3, r1],,[1942668232, 682, 1463203311],,{maxSucc=63.13594684026588, minTravel=832.0},,5986478
46,,[r2, r3, r1],,[274949871, 579, 1205031763],,{maxSucc=63.13594684026585, minTravel=737.0},,5988908
46,,[r2, r3, r1],,[244042206, 53, 731753429],,{maxSucc=63.135946840265866, minTravel=837.0},,5993965
46,,[r2, r3, r1],,[121753586, 424, 852300269],,{maxSucc=63.135946840265866, minTravel=826.0},,5996659
46,,[r2, r3, r1],,[1602411975, 475, 1348188593],,{maxSucc=63.135946840265866, minTravel=813.0},,6007276
46,,[r2, r3, r1],,[1918059022, 400, 1269714784],,{maxSucc=63.135946840265866, minTravel=772.0},,6009903
46,,[r2, r3, r1],,[803530849, 520, 550884097],,{maxSucc=63.135946840265866, minTravel=805.0},,6012523
46,,[r2, r3, r1],,[458233171, 457, 32708327],,{maxSucc=63.135946840265866, minTravel=818.0},,6020281
46,,[r2, r3, r1],,[15503166, 417, 1873187963],,{maxSucc=63.135946840265866, minTravel=691.0},,6023007
46,,[r2, r3, r1],,[1574537971, 347, 1868445468],,{maxSucc=63.13594684026588, minTravel=798.0},,6028072
46,,[r2, r3, r1],,[1734872005, 399, 90328883],,{maxSucc=63.135946840265866, minTravel=694.0},,6030784
46,,[r2, r3, r1],,[1478591410, 24, 1853260720],,{maxSucc=63.135946840265866, minTravel=769.0},,6033366
46,,[r2, r3, r1],,[1166845237, 207, 1106455612],,{maxSucc=63.135946840265866, minTravel=816.0},,6035926
46,,[r2, r3, r1],,[893972422, 586, 367523710],,{maxSucc=63.135946840265866, minTravel=802.0},,6041107
46,,[r2, r3, r1],,[236673164, 678, 1147778468],,{maxSucc=63.135946840265866, minTravel=824.0},,6044252
46,,[r2, r3, r1],,[1431761619, 493, 1607987412],,{maxSucc=63.135946840265866, minTravel=810.0},,6052996
46,,[r2, r3, r1],,[1211148380, 182, 1297090641],,{maxSucc=63.135946840265866, minTravel=720.0},,6055584
46,,[r2, r3, r1],,[582141700, 244, 1477595611],,{maxSucc=63.135946840265866, minTravel=739.0},,6058263
46,,[r2, r3, r1],,[763469135, 438, 229508049],,{maxSucc=63.13594684026588, minTravel=806.0},,6060956
46,,[r2, r3, r1],,[274686571, 37, 1802696841],,{maxSucc=63.135946840265866, minTravel=687.0},,6068702
46,,[r2, r3, r1],,[1294275716, 653, 1238199081],,{maxSucc=63.13594684026588, minTravel=789.0},,6071184
47,,[r2, r3, r1],,[659873613, 543, 1371001346],,{maxSucc=63.135946840265866, minTravel=722.0},,6078856
47,,[r2, r3, r1],,[497835843, 349, 602218782],,{maxSucc=63.135946840265866, minTravel=799.0},,6089204
47,,[r2, r3, r1],,[803115533, 590, 121579375],,{maxSucc=63.135946840265866, minTravel=713.0},,6091685
47,,[r2, r3, r1],,[936085316, 147, 1494131929],,{maxSucc=63.135946840265866, minTravel=707.0},,6094240
47,,[r2, r3, r1],,[1522734103, 111, 1398679863],,{maxSucc=63.135946840265866, minTravel=804.0},,6099321
47,,[r2, r3, r1],,[301446313, 627, 1443827996],,{maxSucc=63.135946840265866, minTravel=751.0},,6101863
47,,[r2, r3, r1],,[119305288, 356, 729774144],,{maxSucc=63.13594684026585, minTravel=822.0},,6106808
47,,[r2, r3, r1],,[1799773770, 262, 272640579],,{maxSucc=63.135946840265866, minTravel=732.0},,6111693
47,,[r2, r3, r1],,[1607912452, 49, 246340888],,{maxSucc=63.135946840265866, minTravel=744.0},,6114180
47,,[r2, r3, r1],,[1262872891, 626, 384112268],,{maxSucc=63.13594684026588, minTravel=736.0},,6116790
47,,[r2, r3, r1],,[816771443, 315, 1359464901],,{maxSucc=63.13594684026585, minTravel=895.0},,6121991
47,,[r2, r3, r1],,[195163172, 691, 162719332],,{maxSucc=63.13594684026588, minTravel=693.0},,6127495
47,,[r2, r3, r1],,[531351540, 312, 1840433315],,{maxSucc=63.135946840265866, minTravel=830.0},,6129969
47,,[r2, r3, r1],,[908415777, 497, 1290421895],,{maxSucc=63.135946840265866, minTravel=694.0},,6137651
47,,[r2, r3, r1],,[1642435123, 27, 226504662],,{maxSucc=63.135946840265866, minTravel=725.0},,6143037
47,,[r2, r3, r1],,[820341645, 226, 1456964268],,{maxSucc=63.135946840265866, minTravel=674.0},,6147014
47,,[r2, r3, r1],,[137328287, 355, 959309938],,{maxSucc=63.135946840265866, minTravel=747.0},,6150917
47,,[r2, r3, r1],,[639008086, 618, 1705681136],,{maxSucc=63.135946840265866, minTravel=660.0},,6153997
47,,[r2, r3, r1],,[469791583, 65, 1018062307],,{maxSucc=63.135946840265866, minTravel=765.0},,6156612
47,,[r2, r3, r1],,[1753999170, 5, 2003328522],,{maxSucc=63.135946840265866, minTravel=719.0},,6162012
47,,[r2, r3, r1],,[1313659302, 251, 245648242],,{maxSucc=63.135946840265866, minTravel=761.0},,6167274
47,,[r2, r3, r1],,[814339328, 44, 1259674836],,{maxSucc=63.13594684026588, minTravel=813.0},,6179383
47,,[r2, r3, r1],,[501703234, 592, 418497402],,{maxSucc=63.135946840265866, minTravel=722.0},,6181829
47,,[r2, r3, r1],,[814310561, 265, 1245214906],,{maxSucc=63.135946840265866, minTravel=810.0},,6184700
47,,[r2, r3, r1],,[805219150, 604, 189978297],,{maxSucc=63.135946840265866, minTravel=768.0},,6187205
47,,[r2, r3, r1],,[77301607, 526, 1286165932],,{maxSucc=63.135946840265866, minTravel=764.0},,6189823
47,,[r2, r3, r1],,[665828992, 484, 896142133],,{maxSucc=63.135946840265866, minTravel=778.0},,6195065
47,,[r2, r3, r1],,[1295848270, 657, 531054505],,{maxSucc=63.135946840265866, minTravel=716.0},,6197723
47,,[r2, r3, r1],,[1898565854, 454, 1716660003],,{maxSucc=63.135946840265866, minTravel=708.0},,6200431
47,,[r2, r3, r1],,[25433034, 318, 807245491],,{maxSucc=63.135946840265866, minTravel=658.0},,6205472
47,,[r2, r3, r1],,[309914523, 393, 1445617040],,{maxSucc=63.135946840265866, minTravel=781.0},,6207957
48,,[r2, r3, r1],,[949338120, 147, 1766207112],,{maxSucc=63.135946840265866, minTravel=815.0},,6213421
48,,[r2, r3, r1],,[1219567963, 596, 470555845],,{maxSucc=63.135946840265866, minTravel=829.0},,6218504
48,,[r2, r3, r1],,[166804966, 433, 1414624210],,{maxSucc=63.135946840265866, minTravel=772.0},,6226512
48,,[r2, r3, r1],,[544204125, 321, 387579029],,{maxSucc=63.135946840265866, minTravel=758.0},,6229204
48,,[r2, r3, r1],,[1879555364, 15, 34534863],,{maxSucc=63.135946840265866, minTravel=764.0},,6231780
48,,[r2, r3, r1],,[1560514825, 320, 1043342791],,{maxSucc=63.13594684026585, minTravel=807.0},,6234327
48,,[r2, r3, r1],,[1717179925, 127, 1087370065],,{maxSucc=63.135946840265866, minTravel=720.0},,6239554
48,,[r2, r3, r1],,[1842971652, 41, 1017901257],,{maxSucc=63.135946840265866, minTravel=894.0},,6242049
48,,[r2, r3, r1],,[264281418, 413, 1328083678],,{maxSucc=63.13594684026588, minTravel=728.0},,6244513
48,,[r2, r3, r1],,[1358143176, 679, 390015855],,{maxSucc=63.135946840265866, minTravel=777.0},,6260092
48,,[r2, r3, r1],,[442305234, 134, 1845227539],,{maxSucc=63.135946840265866, minTravel=755.0},,6262916
48,,[r2, r3, r1],,[195855087, 667, 1303401358],,{maxSucc=63.135946840265866, minTravel=747.0},,6274748
48,,[r2, r3, r1],,[1848686070, 507, 330974762],,{maxSucc=63.135946840265866, minTravel=786.0},,6277382
48,,[r2, r3, r1],,[134151981, 78, 1794365013],,{maxSucc=63.135946840265866, minTravel=793.0},,6282628
48,,[r2, r3, r1],,[844653576, 681, 19541036],,{maxSucc=63.135946840265866, minTravel=676.0},,6287676
48,,[r2, r3, r1],,[972601660, 534, 1180473865],,{maxSucc=63.135946840265866, minTravel=703.0},,6295262
48,,[r2, r3, r1],,[1881107519, 577, 1631336489],,{maxSucc=63.135946840265866, minTravel=793.0},,6300301
48,,[r2, r3, r1],,[1489173582, 370, 1487241073],,{maxSucc=63.135946840265866, minTravel=749.0},,6305452
48,,[r2, r3, r1],,[1274435220, 113, 560278760],,{maxSucc=63.135946840265866, minTravel=831.0},,6310476
48,,[r2, r3, r1],,[1362503627, 501, 1224507344],,{maxSucc=63.13594684026588, minTravel=753.0},,6313111
48,,[r2, r3, r1],,[1736153742, 719, 316904593],,{maxSucc=63.135946840265866, minTravel=701.0},,6320744
48,,[r2, r3, r1],,[1934128010, 445, 1421033251],,{maxSucc=63.135946840265866, minTravel=704.0},,6330428
48,,[r2, r3, r1],,[1186223058, 41, 1611116571],,{maxSucc=63.135946840265866, minTravel=764.0},,6335633
49,,[r2, r3, r1],,[1083665578, 220, 1691466807],,{maxSucc=63.135946840265866, minTravel=826.0},,6351313
49,,[r2, r3, r1],,[208270709, 339, 673211173],,{maxSucc=63.13594684026585, minTravel=768.0},,6364165
49,,[r2, r3, r1],,[1775828813, 466, 1880230198],,{maxSucc=63.13594684026588, minTravel=715.0},,6371918
49,,[r2, r3, r1],,[976492860, 73, 758077925],,{maxSucc=63.135946840265866, minTravel=695.0},,6377000
49,,[r2, r3, r1],,[1385202484, 275, 233492081],,{maxSucc=63.135946840265866, minTravel=714.0},,6384993
49,,[r2, r3, r1],,[1010934108, 590, 979711828],,{maxSucc=63.135946840265845, minTravel=764.0},,6390605
49,,[r2, r3, r1],,[1619996986, 669, 63089094],,{maxSucc=63.13594684026588, minTravel=784.0},,6398109
49,,[r2, r3, r1],,[1003282807, 215, 1369701722],,{maxSucc=63.135946840265866, minTravel=795.0},,6403125
49,,[r2, r3, r1],,[1048801042, 591, 877483670],,{maxSucc=63.135946840265866, minTravel=845.0},,6405530
49,,[r2, r3, r1],,[580134635, 279, 510560689],,{maxSucc=63.135946840265866, minTravel=779.0},,6408072
49,,[r2, r3, r1],,[891605048, 242, 279386423],,{maxSucc=63.135946840265866, minTravel=860.0},,6413149
49,,[r2, r3, r1],,[848402480, 151, 1644520214],,{maxSucc=63.135946840265866, minTravel=805.0},,6418480
49,,[r2, r3, r1],,[685480751, 704, 1604377371],,{maxSucc=63.13594684026588, minTravel=783.0},,6428663
49,,[r2, r3, r1],,[498468046, 463, 626454678],,{maxSucc=63.135946840265866, minTravel=650.0},,6438953
49,,[r2, r3, r1],,[1893858228, 290, 352275970],,{maxSucc=63.135946840265866, minTravel=826.0},,6441617
49,,[r2, r3, r1],,[1634564945, 541, 1559565991],,{maxSucc=63.135946840265866, minTravel=779.0},,6446513
49,,[r2, r3, r1],,[407540793, 646, 864398493],,{maxSucc=63.135946840265866, minTravel=708.0},,6449050
49,,[r2, r3, r1],,[1657833087, 194, 571556617],,{maxSucc=63.13594684026588, minTravel=744.0},,6451425
49,,[r2, r3, r1],,[569177279, 151, 24569786],,{maxSucc=63.135946840265866, minTravel=754.0},,6459094
49,,[r2, r3, r1],,[637397997, 424, 912468753],,{maxSucc=63.135946840265866, minTravel=779.0},,6464428
49,,[r2, r3, r1],,[1263928895, 584, 1628043674],,{maxSucc=63.13594684026585, minTravel=777.0},,6467018
50,,[r2, r3, r1],,[385945502, 695, 1771914202],,{maxSucc=63.135946840265866, minTravel=771.0},,6469662
50,,[r2, r3, r1],,[566057166, 81, 1592737758],,{maxSucc=63.135946840265866, minTravel=817.0},,6474807
50,,[r2, r3, r1],,[931497919, 525, 331474207],,{maxSucc=63.135946840265866, minTravel=809.0},,6477277
50,,[r2, r3, r1],,[1071688222, 27, 1402543580],,{maxSucc=63.135946840265866, minTravel=782.0},,6479816
50,,[r2, r3, r1],,[245349973, 10, 344766719],,{maxSucc=63.135946840265866, minTravel=800.0},,6484889
50,,[r2, r3, r1],,[109199899, 608, 756615144],,{maxSucc=63.135946840265866, minTravel=746.0},,6490160
50,,[r2, r3, r1],,[31219693, 679, 1202495351],,{maxSucc=63.135946840265866, minTravel=792.0},,6494843
50,,[r2, r3, r1],,[59654320, 660, 1050619237],,{maxSucc=63.135946840265866, minTravel=818.0},,6497511
50,,[r2, r3, r1],,[1657272064, 197, 50698916],,{maxSucc=63.135946840265866, minTravel=863.0},,6505232
50,,[r2, r3, r1],,[483442787, 548, 1171918685],,{maxSucc=63.135946840265866, minTravel=702.0},,6507669
50,,[r2, r3, r1],,[1207505469, 546, 447150136],,{maxSucc=63.135946840265866, minTravel=746.0},,6512707
50,,[r2, r3, r1],,[1578858498, 410, 1538759686],,{maxSucc=63.135946840265866, minTravel=771.0},,6520504
50,,[r2, r3, r1],,[86777699, 526, 1784660911],,{maxSucc=63.13594684026585, minTravel=768.0},,6530811
50,,[r2, r3, r1],,[221565067, 626, 1616222939],,{maxSucc=63.13594684026585, minTravel=741.0},,6535931
50,,[r2, r3, r1],,[1580782410, 152, 1547150843],,{maxSucc=63.13594684026588, minTravel=738.0},,6538494
50,,[r2, r3, r1],,[968962404, 532, 1402862510],,{maxSucc=63.135946840265866, minTravel=823.0},,6541114
50,,[r2, r3, r1],,[1651238825, 75, 274513240],,{maxSucc=63.13594684026585, minTravel=758.0},,6543611
50,,[r2, r3, r1],,[68917427, 102, 834877653],,{maxSucc=63.13594684026588, minTravel=823.0},,6546099
50,,[r2, r3, r1],,[918749947, 201, 647822522],,{maxSucc=63.135946840265866, minTravel=751.0},,6556079
50,,[r2, r3, r1],,[1723217120, 641, 1580753088],,{maxSucc=63.13594684026588, minTravel=741.0},,6558636
50,,[r2, r3, r1],,[1203896519, 680, 1414029032],,{maxSucc=63.135946840265866, minTravel=758.0},,6561196
50,,[r2, r3, r1],,[1045956602, 709, 1345551764],,{maxSucc=63.13594684026588, minTravel=775.0},,6563805
50,,[r2, r3, r1],,[398709727, 620, 1114909697],,{maxSucc=63.135946840265866, minTravel=755.0},,6568940
50,,[r2, r3, r1],,[1023777106, 157, 1252421135],,{maxSucc=63.13594684026588, minTravel=834.0},,6571751
50,,[r2, r3, r1],,[875390994, 437, 29235013],,{maxSucc=63.135946840265866, minTravel=870.0},,6577958
50,,[r2, r3, r1],,[893291314, 139, 1039950001],,{maxSucc=63.135946840265866, minTravel=829.0},,6580596
50,,[r2, r3, r1],,[1057365905, 188, 1527962041],,{maxSucc=63.13594684026585, minTravel=820.0},,6583163
50,,[r2, r3, r1],,[1947428663, 377, 49405316],,{maxSucc=63.13594684026588, minTravel=781.0},,6588227
50,,[r2, r3, r1],,[1887664544, 364, 52229710],,{maxSucc=63.135946840265866, minTravel=828.0},,6590792
50,,[r2, r3, r1],,[1526450300, 556, 1186254910],,{maxSucc=63.135946840265866, minTravel=715.0},,6593382
50,,[r2, r3, r1],,[1097036184, 213, 1009879302],,{maxSucc=63.13594684026588, minTravel=770.0},,6596100
51,,[r2, r3, r1],,[478845306, 613, 898029288],,{maxSucc=63.13594684026585, minTravel=821.0},,6598738
51,,[r2, r3, r1],,[1366646515, 678, 614119443],,{maxSucc=63.135946840265866, minTravel=751.0},,6604025
51,,[r2, r3, r1],,[1183196135, 644, 170010625],,{maxSucc=63.13594684026588, minTravel=708.0},,6606606
51,,[r2, r3, r1],,[1618927603, 17, 1264422082],,{maxSucc=63.135946840265866, minTravel=717.0},,6616847
51,,[r2, r3, r1],,[1546040732, 144, 968565795],,{maxSucc=63.135946840265866, minTravel=749.0},,6619514
51,,[r2, r3, r1],,[31092282, 481, 1508989486],,{maxSucc=63.13594684026588, minTravel=826.0},,6624953
51,,[r2, r3, r1],,[1551537697, 139, 1613704427],,{maxSucc=63.135946840265866, minTravel=694.0},,6632743
51,,[r2, r3, r1],,[1176650980, 31, 277971978],,{maxSucc=63.13594684026585, minTravel=759.0},,6635451
51,,[r2, r3, r1],,[88996397, 222, 900241209],,{maxSucc=63.13594684026588, minTravel=896.0},,6643090
51,,[r2, r3, r1],,[1956677825, 615, 1159294985],,{maxSucc=63.13594684026588, minTravel=815.0},,6656322
51,,[r2, r3, r1],,[152567603, 642, 31965934],,{maxSucc=63.135946840265866, minTravel=801.0},,6658883
51,,[r2, r3, r1],,[203881869, 351, 1284468312],,{maxSucc=63.135946840265866, minTravel=693.0},,6661453
51,,[r2, r3, r1],,[530799389, 120, 1606332170],,{maxSucc=63.135946840265866, minTravel=670.0},,6664002
51,,[r2, r3, r1],,[1426295878, 484, 1344208024],,{maxSucc=63.135946840265866, minTravel=827.0},,6666634
51,,[r2, r3, r1],,[1467355540, 698, 1639808929],,{maxSucc=63.13594684026588, minTravel=708.0},,6669144
51,,[r2, r3, r1],,[941521623, 391, 1276969689],,{maxSucc=63.135946840265866, minTravel=672.0},,6671650
51,,[r2, r3, r1],,[533661619, 656, 61996717],,{maxSucc=63.135946840265866, minTravel=810.0},,6687187
51,,[r2, r3, r1],,[1892439528, 72, 1126759399],,{maxSucc=63.13594684026588, minTravel=868.0},,6689738
51,,[r2, r3, r1],,[653063059, 101, 1911328611],,{maxSucc=63.135946840265866, minTravel=786.0},,6692236
51,,[r2, r3, r1],,[1108425367, 566, 950631488],,{maxSucc=63.135946840265866, minTravel=897.0},,6700036
51,,[r2, r3, r1],,[1656943868, 541, 168593571],,{maxSucc=63.135946840265866, minTravel=787.0},,6705069
51,,[r2, r3, r1],,[534739355, 104, 1821224163],,{maxSucc=63.135946840265866, minTravel=716.0},,6715087
51,,[r2, r3, r1],,[1991756660, 596, 750924934],,{maxSucc=63.135946840265866, minTravel=767.0},,6717612
51,,[r2, r3, r1],,[1549119590, 291, 203042007],,{maxSucc=63.135946840265866, minTravel=828.0},,6720342
51,,[r2, r3, r1],,[1205796797, 459, 1270534294],,{maxSucc=63.135946840265866, minTravel=766.0},,6722868
51,,[r2, r3, r1],,[1016790964, 16, 97168937],,{maxSucc=63.13594684026588, minTravel=739.0},,6725545
52,,[r2, r3, r1],,[525471771, 67, 573752119],,{maxSucc=63.135946840265866, minTravel=886.0},,6732949
52,,[r2, r3, r1],,[342062124, 655, 1907016156],,{maxSucc=63.135946840265866, minTravel=655.0},,6738085
52,,[r2, r3, r1],,[165991182, 672, 460058859],,{maxSucc=63.135946840265866, minTravel=690.0},,6745800
52,,[r2, r3, r1],,[698435083, 423, 1046592028],,{maxSucc=63.135946840265866, minTravel=779.0},,6748350
52,,[r2, r3, r1],,[1518867941, 51, 1014173896],,{maxSucc=63.135946840265866, minTravel=794.0},,6756212
52,,[r2, r3, r1],,[634105827, 315, 645599985],,{maxSucc=63.135946840265866, minTravel=765.0},,6758765
52,,[r2, r3, r1],,[1275639152, 621, 966724589],,{maxSucc=63.135946840265866, minTravel=834.0},,6761377
52,,[r2, r3, r1],,[1101715172, 279, 819551288],,{maxSucc=63.13594684026588, minTravel=701.0},,6763999
52,,[r2, r3, r1],,[672760563, 396, 686917597],,{maxSucc=63.135946840265866, minTravel=690.0},,6766677
